wall_time_iso,elapsed_s,trim,command_ascii,stm32_response,voltage_mean_v,voltage_std_v,voltage_samples_v
2026-06-24T17:55:17,686.562,11,Trim:11\r\n,"mode:Trim
setting:11",0.305199244,0.001285324,0.3037769;0.3047798;0.3061168;0.3069635;0.3061397;0.3066746;0.3063931;0.3063051;0.3064879;0.3057502;0.3065187;0.3055954;0.3067267;0.3057062;0.3067209;0.3056757;0.3063635;0.3057241;0.3061767;0.3061473;0.3056674;0.3065784;0.3056918;0.3068019;0.3057139;0.3067149;0.305775;0.3068307;0.3057208;0.3068412;0.3058308;0.304307;0.3019524;0.3025061;0.3037545;0.3034974;0.3041776;0.3034596;0.3046115;0.3034917;0.3046528;0.3034172;0.3043837;0.3035598;0.3039641;0.3039633;0.3037525;0.3041977;0.3035348;0.3045807;0.3034978;0.3047129;0.3035468;0.3045537;0.301424;0.3021289;0.3019939;0.3029013;0.3054162;0.3050345;0.3062177;0.305296;0.3062482;0.3037589;0.3065712;0.3044448;0.3065698;0.3053992;0.3062019;0.3060071;0.3058689;0.3057016;0.3055612;0.3062987;0.3056595;0.306428;0.3055348;0.3066723;0.3050521;0.3060932;0.3051326;0.3061165;0.3053753;0.30488;0.3056001;0.3054041;0.3059918;0.3053473;0.3061859;0.3049697;0.3058752;0.3054191;0.3063362;0.3050697;0.3058722;0.3052831;0.305644;0.3055581;0.3021783;0.3062161
2026-06-24T17:56:04,733.937,12,Trim:12\r\n,"mode:Trim
setting:12",0.306768204,0.000774964,0.3061567;0.3050785;0.3065283;0.3054492;0.3063721;0.3052012;0.3061626;0.3054442;0.3060042;0.3056527;0.3056039;0.3061761;0.3054867;0.3066628;0.3053431;0.3065594;0.3054866;0.3065072;0.3055069;0.306467;0.3056395;0.3056331;0.3060634;0.3069988;0.3078791;0.3069093;0.3080658;0.3063204;0.3066798;0.3056399;0.3071877;0.3072055;0.3076074;0.3072545;0.3070511;0.3077904;0.3071002;0.3077454;0.3071365;0.3074482;0.3062257;0.3074485;0.3066172;0.3075967;0.3064187;0.3073392;0.3065782;0.3072934;0.3068976;0.3066767;0.3069053;0.3066548;0.3070041;0.3060031;0.3054501;0.3059875;0.307241;0.3061;0.3060325;0.3060445;0.3048404;0.3071212;0.3066383;0.3076184;0.3068044;0.3077056;0.3067755;0.3078942;0.306663;0.3078176;0.3067075;0.3071525;0.3070296;0.3068264;0.3074453;0.3067347;0.3075215;0.3068931;0.3077729;0.3067703;0.3077696;0.3065421;0.3078676;0.3068221;0.3076664;0.3068914;0.3074871;0.3072111;0.3071178;0.307579;0.3068612;0.3078761;0.306773;0.3076641;0.3067969;0.3080538;0.3070101;0.3079609;0.306933;0.3074845
2026-06-24T17:56:52,781.328,13,Trim:13\r\n,"mode:Trim
setting:13",0.30694341,0.000811717,0.3071354;0.3079794;0.3070994;0.3081292;0.3069112;0.3081426;0.3071568;0.3079797;0.3073886;0.3075944;0.3075681;0.307732;0.3074985;0.3073769;0.3077327;0.3071013;0.3081752;0.3070567;0.3082756;0.3068679;0.3075217;0.3062314;0.3072484;0.3066029;0.3065144;0.3071025;0.3067649;0.3071555;0.3068083;0.3077259;0.3067337;0.3071216;0.3066113;0.30696;0.3066711;0.3071892;0.3063555;0.3071868;0.307187;0.3067246;0.3076508;0.3067845;0.3080022;0.3069504;0.3079099;0.3068845;0.3077655;0.3069174;0.3075074;0.307299;0.3076231;0.3072288;0.3071057;0.3076824;0.3069004;0.3078235;0.3069055;0.3078652;0.306925;0.3080717;0.3069348;0.3076212;0.307163;0.3074591;0.3074384;0.3070697;0.3074783;0.3070429;0.3078902;0.3070486;0.3078826;0.3061499;0.3071905;0.3061653;0.3058186;0.3046411;0.3057629;0.3061945;0.3057546;0.3067734;0.3048014;0.3066785;0.3057342;0.3066723;0.3059265;0.3070864;0.3064927;0.3068876;0.3067368;0.3069415;0.3066291;0.3065575;0.30692;0.3057916;0.303786;0.3052497;0.3060986;0.3052217;0.3063848;0.3051433
2026-06-24T17:57:39,828.703,14,Trim:14\r\n,"mode:Trim
setting:14",0.306980299,0.000812044,0.3053663;0.3053796;0.3058525;0.3051785;0.3060714;0.3052252;0.3062735;0.3053507;0.306414;0.3048345;0.3068743;0.3058591;0.3068132;0.3072347;0.3068894;0.3076426;0.3067596;0.3078772;0.3068804;0.3078677;0.3070265;0.3080126;0.3068708;0.308094;0.3069571;0.3077634;0.3070063;0.3074231;0.3073679;0.3069355;0.3076187;0.3069353;0.3081198;0.3070123;0.3080662;0.3070533;0.3080575;0.3071622;0.3077416;0.3071343;0.3073282;0.3076507;0.3071156;0.3080374;0.3070574;0.3080433;0.3070309;0.3082764;0.3071263;0.308132;0.3072568;0.3077111;0.3072437;0.3069153;0.3078003;0.3065224;0.3077471;0.3066174;0.3078828;0.3071871;0.3083118;0.3072048;0.3082179;0.3072695;0.3078841;0.3072775;0.3070818;0.3070158;0.3067272;0.3071671;0.3064692;0.3076663;0.306614;0.3076425;0.3067242;0.3077256;0.3062193;0.3065713;0.3054254;0.3056467;0.3058693;0.3053003;0.307524;0.306883;0.3079079;0.3068421;0.307779;0.3069099;0.3077521;0.3060593;0.3063268;0.3062626;0.3061111;0.3067668;0.3059559;0.3069617;0.3060713;0.3069758;0.3060546;0.3071694
2026-06-24T17:58:26,876.094,15,Trim:15\r\n,"mode:Trim
setting:15",0.30355123,0.002252392,0.3071964;0.3061931;0.3068869;0.3062678;0.3057643;0.3060888;0.3056482;0.3064232;0.3056459;0.3066499;0.3056589;0.3066698;0.3055702;0.30647;0.3056462;0.3060534;0.3051236;0.3058502;0.3063916;0.3055422;0.3067657;0.3056621;0.3066535;0.3052684;0.3067324;0.30566;0.306386;0.3056285;0.3061984;0.3062456;0.3055864;0.3066323;0.3057291;0.3067056;0.3057455;0.3068828;0.3058004;0.3046433;0.3030898;0.3019045;0.300687;0.3013917;0.3008874;0.3009423;0.3012702;0.3006777;0.3014649;0.3007341;0.3018259;0.3007323;0.3018739;0.3006997;0.3016922;0.3009021;0.3011836;0.3012338;0.3010441;0.3013788;0.3007295;0.3017871;0.3006574;0.3019061;0.3007496;0.3019873;0.3008808;0.3014558;0.3008425;0.3012743;0.3013324;0.3008739;0.3017557;0.3010074;0.3024725;0.30109;0.3022776;0.3011202;0.302061;0.3011054;0.3035883;0.3010864;0.3019067;0.3012158;0.3014152;0.3016768;0.3018402;0.3045203;0.303612;0.3036091;0.3036736;0.3046896;0.3011021;0.3037442;0.3038526;0.3043667;0.3042333;0.3040155;0.3045561;0.3038991;0.3049837;0.3038866
2026-06-24T17:59:14,923.469,16,Trim:16\r\n,"mode:Trim
setting:16",0.303499687,0.000872201,0.3036045;0.3047438;0.303637;0.3041232;0.3039235;0.30377;0.3042604;0.3035044;0.3045204;0.3036521;0.3046317;0.3029362;0.3041762;0.3032179;0.3041686;0.303096;0.3040032;0.3030919;0.3038162;0.3033682;0.3033538;0.3039444;0.3030483;0.3042025;0.3033007;0.3043593;0.3033063;0.3043931;0.3029225;0.3016914;0.3005151;0.3007598;0.3008291;0.3002099;0.3016495;0.3021284;0.3041054;0.3031836;0.3044802;0.3034615;0.3039672;0.3024574;0.3037914;0.3034299;0.3033066;0.3035142;0.3029056;0.3041228;0.3032172;0.3037487;0.3028344;0.3039275;0.3028139;0.3038303;0.3028161;0.3037319;0.3018268;0.3029582;0.3036718;0.3037212;0.3040249;0.3035651;0.304457;0.303526;0.3046893;0.3036025;0.3046569;0.303349;0.3041017;0.3037649;0.3041496;0.3041463;0.3035795;0.3043448;0.3035912;0.3046706;0.3034025;0.3047103;0.3033291;0.3044563;0.3034305;0.304187;0.3039335;0.303625;0.3035857;0.3028654;0.3038799;0.3028585;0.3037989;0.3029201;0.3041081;0.3029715;0.3041764;0.303193;0.3039883;0.3031366;0.3038012;0.3034604;0.3033301;0.3039178
2026-06-24T18:00:01,970.844,17,Trim:17\r\n,"mode:Trim
setting:17


=== New Setting Received ===
Mode: Trim
Setting string: '17'
16-bit value: 17 (0x0011)
Binary: 0000 0000 0001 0001

Bit Allocation:
LDO3   (Bit 15): 0
LDO2   (Bit 14): 0
LDO1   (Bit 13): 0
LDO0   (Bit 12): 0
R1_IN3 (Bit 11): 0
R1_IN2 (Bit 10): 0
R1_IN1 (Bit 9):  0
R1_IN0 (Bit 8):  0
R2_IN3 (Bit 7):  0
R2_IN2 (Bit 6):  0
R2_IN1 (Bit 5):  0
R2_IN0 (Bit 4):  1
R3_IN3 (Bit 3):  0
R3_IN2 (Bit 2):  0
R3_IN1 (Bit 1):  0
R3_IN0 (Bit 0):  1
================================",0.304637842,0.001928461,0.3040764;0.3029441;0.3042443;0.3026951;0.3031042;0.3024234;0.3013784;0.3034263;0.3037391;0.3036858;0.302591;0.3040217;0.3033196;0.3037891;0.3031855;0.3044737;0.3034581;0.3041636;0.303527;0.3039372;0.3038241;0.3041009;0.3039226;0.3038164;0.3043439;0.3033409;0.3043798;0.3035834;0.3045658;0.3034832;0.304242;0.3034721;0.3043173;0.3036132;0.3030683;0.30053;0.3001252;0.3009319;0.3002207;0.3013323;0.3001668;0.3017766;0.3007359;0.3017462;0.3009967;0.3017057;0.3026317;0.3041991;0.3047823;0.3056255;0.3068635;0.3057858;0.3073391;0.3064835;0.3078909;0.3068333;0.3077433;0.304494;0.3051418;0.3051164;0.3063061;0.3063836;0.306379;0.306884;0.3061042;0.3071132;0.306213;0.3073805;0.3062226;0.3073638;0.3062515;0.3071368;0.3063052;0.3065015;0.3063466;0.3063798;0.3069536;0.306061;0.3063202;0.3055858;0.3066359;0.305562;0.3065454;0.3055719;0.3060619;0.3056696;0.3051966;0.3031216;0.3054441;0.3065081;0.3055428;0.3066481;0.3054946;0.30656;0.3056594;0.306314;0.3055827;0.3059766;0.3059427;0.3060985
2026-06-24T18:00:48,1018.219,18,Trim:18\r\n,"mode:Trim
setting:18",0.30360234,0.00205715,0.3060744;0.3061046;0.3045972;0.3074261;0.3064087;0.3076448;0.3065376;0.3076619;0.3065934;0.3072969;0.3066954;0.3069685;0.3072021;0.3055545;0.3064964;0.3059353;0.3063041;0.3050822;0.3067484;0.3062945;0.3069787;0.3060612;0.3063893;0.3054611;0.3070995;0.3078232;0.3069878;0.3071443;0.3034624;0.3041312;0.3007701;0.3019172;0.30069;0.3012427;0.3001419;0.3009526;0.3002795;0.3007979;0.3005383;0.3003258;0.3009647;0.3003885;0.3013992;0.301998;0.3033395;0.3021004;0.3032756;0.3023819;0.3030429;0.3024188;0.3026434;0.3029512;0.3023501;0.3032709;0.3024642;0.3034431;0.3021656;0.3034091;0.3024974;0.3033936;0.3025163;0.3030523;0.302972;0.302657;0.3030933;0.3023588;0.3032238;0.3020657;0.3034023;0.3023218;0.303386;0.301954;0.3033561;0.3022811;0.3033092;0.3024303;0.3029097;0.3025228;0.3024533;0.3029557;0.3023252;0.3034935;0.302287;0.3032421;0.3022572;0.3032777;0.3022577;0.3031077;0.3025406;0.3024095;0.3028218;0.302434;0.3035635;0.3025362;0.3035663;0.3023754;0.3038006;0.3028625;0.3033985;0.3017357
2026-06-24T18:01:36,1065.609,19,Trim:19\r\n,"mode:Trim
setting:19",0.302202657,0.001226398,0.3024687;0.3027069;0.3037391;0.3028838;0.3040005;0.3026607;0.3033915;0.3014036;0.3044742;0.303456;0.3045251;0.3036191;0.3042456;0.303851;0.3040374;0.304346;0.3035649;0.3045918;0.3037665;0.3041348;0.3031996;0.3043706;0.3032364;0.3041988;0.3032538;0.3037695;0.3036592;0.3014774;0.3029342;0.3024014;0.3032822;0.3014375;0.3018476;0.3007458;0.3018794;0.3006412;0.3015302;0.3009764;0.3010714;0.3012644;0.3007277;0.3016997;0.3008391;0.3018008;0.3008382;0.3019512;0.3007958;0.3019402;0.3008965;0.3020182;0.3009081;0.3015667;0.301025;0.3011968;0.3014145;0.3008288;0.3017762;0.300871;0.3020459;0.3009531;0.3020927;0.3009752;0.3017128;0.3011053;0.3013432;0.3014676;0.301206;0.3016626;0.3009788;0.302004;0.30097;0.3021207;0.3008524;0.3020497;0.3011742;0.3017594;0.3013306;0.3015349;0.3015055;0.3008432;0.3019516;0.3010185;0.302134;0.2975114;0.3016667;0.3023882;0.3034921;0.3022069;0.3037064;0.3024785;0.3033423;0.3026722;0.3027234;0.303075;0.3025663;0.3032875;0.3025617;0.3033952;0.3024484;0.3018129
2026-06-24T18:02:23,1113,20,Trim:20\r\n,"mode:Trim
setting:20",0.301656405,0.000976828,0.3033112;0.3025934;0.3029295;0.3031901;0.3024076;0.3036354;0.3024483;0.3039023;0.3028242;0.3039394;0.3028828;0.3036663;0.3028493;0.3034022;0.303111;0.3029879;0.3036749;0.3028802;0.303882;0.3028834;0.3038029;0.3029487;0.3036414;0.3007646;0.3019782;0.3007002;0.3013903;0.3008277;0.3013721;0.3010396;0.3008337;0.3015417;0.3006959;0.3018613;0.3008826;0.3019491;0.300823;0.3019977;0.3007634;0.3016125;0.3009628;0.3010919;0.3014759;0.3008717;0.3018624;0.3009218;0.3019313;0.3008965;0.3021045;0.3008334;0.3019332;0.3010567;0.3014203;0.3013207;0.3010368;0.3018042;0.3004339;0.3013204;0.3005117;0.3013554;0.3004885;0.3016179;0.3005667;0.3016544;0.3005758;0.3013498;0.3006252;0.3012188;0.3008262;0.3008819;0.3013812;0.3007312;0.3017902;0.3005804;0.3018093;0.3006871;0.3017399;0.3007335;0.3015977;0.3008684;0.3010775;0.3012075;0.3008338;0.301695;0.3006474;0.3019102;0.3007685;0.3019296;0.3008429;0.3018238;0.3005906;0.301119;0.3010294;0.3009047;0.3016158;0.3006748;0.3018469;0.3008816;0.3017148;0.3008291
2026-06-24T18:03:11,1160.406,21,Trim:21\r\n,"mode:Trim
setting:21",0.301290325,0.00058639,0.301035;0.3021978;0.3011155;0.3018297;0.3012913;0.3014316;0.3016239;0.301123;0.3019845;0.3010456;0.302264;0.3011888;0.3023092;0.3011769;0.3020484;0.3006261;0.3010812;0.3008959;0.3009268;0.3012443;0.3005339;0.3016549;0.3007239;0.3018204;0.3006873;0.3017516;0.3006675;0.3014394;0.3008565;0.3012323;0.3011965;0.3012582;0.3011409;0.3006995;0.3015109;0.3006805;0.3016106;0.3007139;0.3017449;0.3006822;0.3018957;0.300773;0.3015337;0.3010463;0.3009486;0.3013918;0.3008885;0.3016107;0.3008384;0.3019477;0.3009303;0.3020029;0.3007646;0.3017709;0.3008619;0.3013624;0.3012775;0.301097;0.3015304;0.3009564;0.3019841;0.3008611;0.3020106;0.300926;0.3021639;0.3010036;0.3016939;0.3012663;0.301326;0.3015389;0.3015391;0.3013387;0.3010374;0.3018621;0.3011212;0.3020932;0.3010508;0.3023607;0.3011143;0.2999081;0.2982113;0.3018504;0.3013433;0.3013347;0.3017477;0.3011487;0.3020815;0.3010238;0.3023541;0.3011924;0.3023018;0.3012271;0.3015121;0.3005939;0.3010473;0.3009001;0.3007668;0.3013801;0.3006505;0.3016909
2026-06-24T18:03:58,1207.797,22,Trim:22\r\n,"mode:Trim
setting:22",0.301296568,0.000478653,0.3018008;0.3005648;0.3017137;0.3006901;0.3017498;0.3007763;0.3014039;0.3010462;0.3011289;0.301135;0.3007989;0.3016769;0.3006679;0.3019062;0.3007806;0.301842;0.3007998;0.3015972;0.3008535;0.3013663;0.300999;0.3008722;0.3015493;0.3008629;0.301898;0.3007879;0.3019178;0.3008428;0.3017094;0.3009602;0.3017279;0.3010556;0.3012647;0.3013704;0.3009753;0.3018389;0.3008371;0.3017289;0.3009508;0.3021063;0.3010367;0.3019295;0.3010875;0.3021438;0.3009977;0.3017163;0.3011856;0.3013601;0.3015304;0.3010196;0.3019594;0.3011321;0.3021192;0.301084;0.3021982;0.301035;0.3019494;0.3012107;0.3017506;0.3015875;0.3012345;0.3020198;0.3011412;0.3021747;0.3012697;0.3023522;0.3005031;0.3016059;0.3006922;0.301521;0.3007514;0.3008239;0.3012699;0.3006609;0.3015402;0.3006567;0.3017395;0.3007366;0.3018611;0.3006666;0.3017089;0.3007024;0.3017556;0.3008357;0.3014034;0.3009094;0.3009825;0.3011423;0.3007574;0.3017229;0.3006609;0.3018394;0.3008078;0.3019711;0.3006098;0.3016102;0.3009466;0.3014804;0.3010901;0.3009114
2026-06-24T18:04:45,1255.172,23,Trim:23\r\n,"mode:Trim
setting:23",0.301371617,0.000606883,0.3008968;0.3019234;0.3008901;0.3021062;0.3008686;0.3019331;0.3010743;0.3014121;0.3015554;0.3012275;0.3017653;0.3010533;0.3020499;0.3011386;0.302238;0.3010773;0.302261;0.3011636;0.3023251;0.3012021;0.3020827;0.3011721;0.3017566;0.301549;0.3012346;0.3019904;0.3012661;0.3022528;0.3010662;0.3023544;0.3012604;0.3023233;0.3013107;0.3020246;0.3014622;0.3014212;0.3014961;0.3006792;0.3016475;0.3007049;0.3018886;0.300743;0.3018649;0.3007702;0.3015727;0.300897;0.3012588;0.3011455;0.3009021;0.3014394;0.3007722;0.3018796;0.300735;0.3019981;0.3008663;0.3018563;0.3008032;0.3020778;0.3008178;0.3018929;0.3009456;0.3012348;0.3012329;0.3006703;0.3016041;0.3007357;0.3016811;0.3008239;0.3019099;0.3008357;0.3019173;0.3008199;0.3015084;0.301024;0.3010585;0.3013481;0.2978841;0.301617;0.3007243;0.3018476;0.3008446;0.3020751;0.3007455;0.3018536;0.3010486;0.3014506;0.3013506;0.3011253;0.3015577;0.3009469;0.3018846;0.301031;0.3021295;0.3009699;0.3021424;0.3009926;0.3020955;0.3010063;0.301985;0.3011051
2026-06-24T18:05:33,1302.562,24,Trim:24\r\n,"mode:Trim
setting:24


=== New Setting Received ===
Mode: Trim
Setting string: '24'
16-bit value: 24 (0x0018)
Binary: 0000 0000 0001 1000

Bit Allocation:
LDO3   (Bit 15): 0
LDO2   (Bit 14): 0
LDO1   (Bit 13): 0
LDO0   (Bit 12): 0
R1_IN3 (Bit 11): 0
R1_IN2 (Bit 10): 0
R1_IN1 (Bit 9):  0
R1_IN0 (Bit 8):  0
R2_IN3 (Bit 7):  0
R2_IN2 (Bit 6):  0
R2_IN1 (Bit 5):  0
R2_IN0 (Bit 4):  1
R3_IN3 (Bit 3):  1
R3_IN2 (Bit 2):  0
R3_IN1 (Bit 1):  0
R3_IN0 (Bit 0):  0
================================",0.302550146,0.001294977,0.3030005;0.3024995;0.3011771;0.3003402;0.3013092;0.3003685;0.3014888;0.3003598;0.3011345;0.3004315;0.3009747;0.3007041;0.3003659;0.3011531;0.3004765;0.3014672;0.3003855;0.3015363;0.3004901;0.3015351;0.3005303;0.3030426;0.3021341;0.3024684;0.3027626;0.3021954;0.3029638;0.3022222;0.3033026;0.3022632;0.3032998;0.3020233;0.303346;0.3021046;0.3033015;0.3022672;0.302854;0.3025785;0.3027967;0.3027657;0.3023704;0.3033417;0.3023508;0.3033103;0.3023884;0.303595;0.3024032;0.3031547;0.3026233;0.3029433;0.3027283;0.3008478;0.3014973;0.3007099;0.3020566;0.3024481;0.3032893;0.3024023;0.3041758;0.3038732;0.3047266;0.3039316;0.303363;0.3030977;0.303;0.3040791;0.3032534;0.3043595;0.3031533;0.3043476;0.303199;0.304271;0.3017001;0.304837;0.3038357;0.3043105;0.3042557;0.3044516;0.3045949;0.3034343;0.3044959;0.3035093;0.3046207;0.3035284;0.3048259;0.3035498;0.3043193;0.3035877;0.3041512;0.3039221;0.3029228;0.3014447;0.3006073;0.3014644;0.3006053;0.3017616;0.300641;0.3017741;0.3006394;0.3015118
2026-06-24T18:06:20,1349.953,25,Trim:25\r\n,"mode:Trim
setting:25",0.301525295,0.000742044,0.301098;0.3015545;0.3012346;0.3014781;0.3007626;0.3018824;0.3008897;0.3018244;0.3006965;0.3019051;0.3021261;0.3019912;0.3026696;0.3033305;0.3031546;0.3026739;0.3036225;0.3027185;0.3037667;0.3028092;0.3038774;0.3011035;0.3023081;0.30096;0.3018191;0.301222;0.3013497;0.3016366;0.3010452;0.3019688;0.3010997;0.3021085;0.3010641;0.3023201;0.3010622;0.302043;0.301244;0.3016909;0.3015651;0.3012228;0.3018401;0.3014427;0.3016672;0.3011859;0.3020783;0.3012039;0.3022259;0.3011451;0.3023861;0.3012634;0.3015437;0.3006481;0.3012554;0.3010421;0.3008212;0.3013231;0.3006889;0.3017645;0.3005563;0.3018176;0.3006927;0.3018831;0.3007632;0.3014187;0.3009739;0.3010093;0.3013049;0.300837;0.3016003;0.3007564;0.3018123;0.3007388;0.2992958;0.3000532;0.3017185;0.3009387;0.301374;0.3012302;0.3011053;0.3014064;0.3012088;0.3014721;0.3007517;0.3018641;0.3009425;0.3020308;0.3009202;0.3020401;0.3010126;0.301986;0.3009955;0.3015734;0.3014899;0.3011156;0.3018485;0.3011459;0.3020526;0.3010679;0.3021001;0.3011995
2026-06-24T18:07:08,1397.328,26,Trim:26\r\n,"mode:Trim
setting:26",0.301423109,0.000492799,0.3011446;0.3017511;0.3013641;0.3013747;0.3017279;0.3011152;0.3021453;0.301125;0.3022511;0.3011397;0.3023942;0.3012386;0.3020363;0.3012852;0.3022188;0.3011691;0.3016329;0.3015568;0.3013768;0.3017372;0.3011567;0.3022764;0.3012249;0.3022087;0.3004785;0.301736;0.3006362;0.3014077;0.3007472;0.3010653;0.3011556;0.3005423;0.3015071;0.3002237;0.3017828;0.3005436;0.3017922;0.3007014;0.3017303;0.3007405;0.30142;0.3010302;0.3009568;0.3014817;0.3008293;0.3018717;0.3008035;0.3018826;0.3009083;0.3020276;0.3008154;0.3016147;0.3009495;0.3016596;0.3009118;0.3014087;0.301353;0.301211;0.3014692;0.3009902;0.301929;0.300966;0.3020334;0.3009039;0.3020421;0.3009869;0.3016766;0.3011342;0.3014332;0.3013596;0.3009621;0.3017951;0.3009938;0.3020524;0.300943;0.3021455;0.3010343;0.3019946;0.3010758;0.3018319;0.3013206;0.3013089;0.3016744;0.3011756;0.3021185;0.3010869;0.3022417;0.3010989;0.3022747;0.3011231;0.3020015;0.3012451;0.3022254;0.3012015;0.3017586;0.3014868;0.3014709;0.3018418;0.3011316;0.3021945
2026-06-24T18:07:55,1444.703,27,Trim:27\r\n,"mode:Trim
setting:27",0.301383291,0.000546528,0.3018417;0.3007252;0.301872;0.3007879;0.3013349;0.3010191;0.3010036;0.3013218;0.3006695;0.3017722;0.3007895;0.3019374;0.3006635;0.3019116;0.3008392;0.3015865;0.3009756;0.3012529;0.3013429;0.3010212;0.3015043;0.3008806;0.3020143;0.3007684;0.3020363;0.3009527;0.3021223;0.3009954;0.3020669;0.3010471;0.3019422;0.3009626;0.3014673;0.3015433;0.30097;0.3018536;0.3010158;0.3020748;0.3010598;0.3020726;0.3010827;0.3021154;0.3010635;0.3017643;0.3014277;0.3013433;0.3017654;0.3010941;0.3020321;0.3011566;0.3022041;0.3011307;0.3022955;0.3011666;0.3019607;0.3011571;0.3015047;0.3015072;0.3011752;0.3018815;0.3011841;0.3023037;0.3012525;0.3023798;0.3012823;0.3024503;0.3011582;0.3024177;0.3002965;0.2992146;0.3013271;0.3017948;0.3017973;0.3013128;0.3020772;0.3011823;0.3017263;0.3006709;0.301951;0.3007615;0.3019392;0.3008243;0.3013768;0.3010221;0.3010278;0.3013739;0.3007513;0.301753;0.3008266;0.3020184;0.3007134;0.3019639;0.3007143;0.3015885;0.3008794;0.3012784;0.3013359;0.3009425;0.301627;0.3009846
2026-06-24T18:08:42,1492.094,28,Trim:28\r\n,"mode:Trim
setting:28",0.301438146,0.000497067,0.3009918;0.3019956;0.3009324;0.3021387;0.3009172;0.3020051;0.3010043;0.3015306;0.3012057;0.3012508;0.301531;0.3010908;0.3019852;0.3010196;0.3021955;0.300821;0.3021157;0.3010847;0.3018475;0.3010924;0.3016805;0.3014159;0.3011918;0.3016516;0.3011112;0.3021688;0.3010527;0.3022032;0.3011484;0.302197;0.3011747;0.301854;0.3013132;0.3015192;0.3016479;0.3012239;0.3021616;0.3011971;0.3023647;0.3010853;0.3022897;0.3011603;0.3022385;0.3012244;0.3023659;0.3013278;0.3019767;0.3006665;0.3011239;0.3011732;0.3005728;0.3016418;0.3007124;0.3017208;0.3006721;0.3018263;0.3006627;0.3015831;0.3006561;0.30139;0.3010528;0.3008234;0.3014345;0.3007095;0.301933;0.3008196;0.3019738;0.3008936;0.3020395;0.3009741;0.3017701;0.3010325;0.3012987;0.3015431;0.3008145;0.3018124;0.3009284;0.3019866;0.3009097;0.3020161;0.3010071;0.301966;0.3008458;0.3021731;0.3009854;0.3016216;0.3012082;0.3014894;0.3014761;0.3010366;0.3020322;0.3011133;0.3021925;0.3010228;0.3022584;0.3011179;0.3018949;0.3012441;0.3017518;0.3015082
2026-06-24T18:09:30,1539.484,29,Trim:29\r\n,"mode:Trim
setting:29",0.301655569,0.000650525,0.3021267;0.301339;0.3023614;0.3012604;0.3023553;0.3013158;0.3021767;0.3012677;0.3018586;0.3017793;0.3015524;0.3019386;0.3017523;0.3019023;0.3013732;0.3021586;0.3014058;0.3023676;0.3011966;0.3025655;0.3013237;0.3024073;0.3007642;0.3012223;0.3010995;0.3008269;0.3014634;0.300839;0.3018416;0.3007525;0.301862;0.300394;0.3018995;0.3007667;0.3015811;0.3009686;0.3012565;0.3014539;0.3009191;0.3027436;0.3026315;0.3037922;0.3021976;0.3037559;0.3018452;0.3021212;0.3011818;0.3016351;0.3015127;0.3013838;0.3016108;0.3015172;0.3016359;0.3010102;0.3020548;0.3008944;0.3021518;0.3011276;0.302121;0.3011197;0.3021228;0.3011504;0.3016848;0.3015251;0.301199;0.298933;0.3009867;0.3021169;0.3012403;0.302306;0.3012623;0.3023044;0.3012721;0.30202;0.3012974;0.3015426;0.3018098;0.3012027;0.3021038;0.3012972;0.3023679;0.3012898;0.3023684;0.301324;0.3021101;0.3012527;0.3017887;0.3017202;0.3015937;0.3020445;0.301579;0.3019348;0.30133;0.3021967;0.3013395;0.3025257;0.3014027;0.3025624;0.3013045;0.3024047
2026-06-24T18:10:17,1586.89,30,Trim:30\r\n,"mode:Trim
setting:30",0.301502711,0.000477618,0.3013285;0.3013733;0.3008752;0.3017992;0.3008343;0.3020142;0.3008868;0.3020053;0.3009544;0.3017254;0.3010017;0.3015826;0.3011155;0.3010297;0.3015923;0.3008381;0.3020146;0.3010222;0.3021086;0.3009725;0.3020181;0.3009736;0.3018561;0.3010156;0.3019644;0.3010559;0.30149;0.3015167;0.3012292;0.3017833;0.3010327;0.3020293;0.3010082;0.3021628;0.3010274;0.3021898;0.3010865;0.301828;0.3014453;0.3013879;0.3016806;0.3011411;0.3020815;0.3010724;0.302212;0.3012169;0.30225;0.3010471;0.3019442;0.3013346;0.3017626;0.3015302;0.3012564;0.3019952;0.30117;0.3022433;0.3013323;0.3022876;0.3012187;0.3023553;0.3012476;0.3020727;0.3014548;0.3021051;0.3013963;0.3016883;0.301677;0.3014159;0.3020093;0.3013635;0.3024478;0.3012778;0.302493;0.3014478;0.3024036;0.3014467;0.3020661;0.3016269;0.3010705;0.3012136;0.3008936;0.3017737;0.3007686;0.3019573;0.300819;0.301916;0.3008038;0.3015725;0.3009383;0.3014307;0.301105;0.3009647;0.3017101;0.3008207;0.3020235;0.3007825;0.3019993;0.3009452;0.3018133;0.3010018
